bioguideId,district,partyName,state,chamber,startYear,endYear,name
M000365,4.0,Democratic,Washington,House of Representatives,1971,1981,"McCormack, Mike"
M000350,8.0,Republican,Florida,House of Representatives,1981,2001,"McCollum, Bill"
M000349,2.0,Republican,Nebraska,House of Representatives,1971,1977,"McCollister, John Y."
M000342,8.0,Democratic,Indiana,House of Representatives,1983,1995,"McCloskey, Frank"
M000340,13.0,Republican,Illinois,House of Representatives,1963,1983,"McClory, Robert"
M000316,5.0,Democratic,Missouri,House of Representatives,1995,2005,"McCarthy, Karen"
M000306,44.0,Republican,California,House of Representatives,1983,1995,"McCandless, Alfred A. (Al)"
M000303,,Republican,Arizona,Senate,1987,2018,"McCain, John"
M000291,3.0,Democratic,Kentucky,House of Representatives,1971,1995,"Mazzoli, Romano L."
M000286,6.0,Republican,Iowa,House of Representatives,1967,1975,"Mayne, Wiley"
M000264,6.0,Democratic,Massachusetts,House of Representatives,1979,1993,"Mavroules, Nicholas"
M000260,5.0,Democratic,Texas,House of Representatives,1977,1983,"Mattox, James A."
M000250,,Democratic,Hawaii,Senate,1977,1991,"Matsunaga, Spark M."
M000249,5.0,Democratic,California,House of Representatives,1979,2005,"Matsui, Robert T."
M000244,2.0,Democratic,Georgia,House of Representatives,1971,1981,"Mathis, Dawson"
M000242,18.0,Republican,California,House of Representatives,1967,1975,"Mathias, Robert B. (Bob)"
M000212,20.0,Democratic,Pennsylvania,House of Representatives,1995,2003,"Mascara, Frank"
M000207,8.0,Republican,New Jersey,House of Representatives,1995,1997,"Martini, William J."
M000206,31.0,Republican,California,House of Representatives,1981,2001,"Martinez, Matthew G."
M000195,16.0,Republican,Illinois,House of Representatives,1981,1991,"Martin, Lynn M."
M000183,9.0,Republican,North Carolina,House of Representatives,1973,1985,"Martin, James G."
M000175,3.0,Republican,Nebraska,House of Representatives,1961,1975,"Martin, David T."
M000174,26.0,Republican,New York,House of Representatives,1981,1993,"Martin, David O'B."
M000143,2.0,Republican,Utah,House of Representatives,1977,1985,"Marriott, David Daniel"
M000139,2.0,Republican,Montana,House of Representatives,1977,1993,"Marlenee, Ron"
M000136,24.0,Republican,Pennsylvania,House of Representatives,1977,1983,"Marks, Marc L."
M000121,13.0,Republican,New Jersey,House of Representatives,1973,1975,"Maraziti, Joseph J."
M001138,16.0,Republican,Illinois,House of Representatives,1993,2013,"Manzullo, Donald A."
M000117,7.0,Democratic,New York,House of Representatives,1985,1999,"Manton, Thomas J."
M000105,4.0,Democratic,South Carolina,House of Representatives,1969,1979,"Mann, James R."
M000100,1.0,Democratic,Ohio,House of Representatives,1993,1995,"Mann, David"
M000078,,Republican,Vermont,House of Representatives,1971,1975,"Mallary, Richard W."
M000070,6.0,Republican,California,House of Representatives,1953,1975,"Mailliard, William S."
M000065,19.0,Democratic,Texas,House of Representatives,1935,1979,"Mahon, George H."
M000058,7.0,Democratic,New Jersey,House of Representatives,1975,1981,"Maguire, Andrew"
M000041,15.0,Republican,Illinois,House of Representatives,1973,1993,"Madigan, Edward R."
M000039,1.0,Democratic,Indiana,House of Representatives,1973,1977,"Madden, Ray J."
M000023,6.0,Democratic,Florida,House of Representatives,1983,1989,"MacKay, Buddy"
M000019,,Republican,Florida,Senate,1989,2001,"Mack, Connie, III"
M000015,1.0,Republican,Rhode Island,House of Representatives,1989,1995,"Machtley, Ronald K."
M000005,7.0,Democratic,Massachusetts,House of Representatives,1955,1977,"Macdonald, Torbert H."
L000521,6.0,Democratic,Minnesota,House of Representatives,1995,2003,"Luther, Bill"
L000517,3.0,Republican,California,House of Representatives,2005,2013,"Lungren, Daniel E."
L000516,34.0,Democratic,New York,House of Representatives,1975,1987,"Lundine, Stanley N."
L000509,8.0,Republican,Ohio,House of Representatives,1987,1991,"Lukens, Donald E."
L000507,1.0,Democratic,Ohio,House of Representatives,1991,1993,"Luken, Charles"
L000508,1.0,Democratic,Ohio,House of Representatives,1977,1991,"Luken, Thomas A."
L000506,1.0,Republican,New Mexico,House of Representatives,1969,1989,"Lujan, Manuel, Jr."
L000486,7.0,Democratic,Washington,House of Representatives,1979,1989,"Lowry, Mike"
L000480,17.0,Democratic,New York,House of Representatives,1989,2021,"Lowey, Nita M."
L000479,41.0,Republican,California,House of Representatives,1981,1993,"Lowery, Bill"
L000447,,Republican,Mississippi,Senate,1989,2007,"Lott, Trent"
L000431,1.0,Republican,Maine,House of Representatives,1995,1997,"Longley, James B., Jr."
L000420,4.0,Democratic,Indiana,House of Representatives,1989,1995,"Long, Jill L."
T000035,,Democratic,Georgia,Senate,1957,1981,"Talmadge, Herman E."
T000010,,Republican,Ohio,Senate,1971,1977,"Taft, Robert, Jr."
S001136,,Democratic,Missouri,Senate,1953,1977,"Symington, Stuart"
S000962,,Democratic,Florida,Senate,1975,1981,"Stone, Richard (Dick)"
S000907,,Democratic,Alabama,Senate,1977,1981,"Stewart, Donald"
S000890,,Democratic,Illinois,Senate,1969,1981,"Stevenson, Adlai E., III"
S000888,,Republican,Alaska,Senate,1967,2009,"Stevens, Ted"
S000852,,Democratic,Mississippi,Senate,1947,1989,"Stennis, John C."
S000776,,Republican,Vermont,Senate,1971,1989,"Stafford, Robert T."
S000709,,Democratic,Pennsylvania,Senate,1981,2011,"Specter, Arlen"
S000701,,Democratic,Alabama,Senate,1945,1979,"Sparkman, John J."
S000429,,Republican,Wyoming,Senate,1979,1997,"Simpson, Alan K."
S000269,,Republican,California,Senate,1991,1993,"Seymour, John"
S000189,,Republican,Virginia,Senate,1973,1979,"Scott, William Lloyd"
S000174,,Republican,Pennsylvania,Senate,1959,1977,"Scott, Hugh"
S000159,,Republican,Pennsylvania,Senate,1969,1981,"Schweiker, Richard S."
S000132,,Republican,New Mexico,Senate,1977,1983,"Schmitt, Harrison H."
S000096,,Republican,Ohio,Senate,1969,1975,"Saxbe, William B."
S000068,,Democratic,Tennessee,Senate,1977,1995,"Sasser, Jim"
S000055,,Democratic,North Carolina,Senate,1985,1993,"Sanford, Terry"
R000497,,Republican,New Hampshire,Senate,1981,1993,"Rudman, Warren"
R000460,,Republican,Delaware,Senate,1969,2001,"Roth Jr., William V."
R000361,,Democratic,West Virginia,Senate,1985,2015,"Rockefeller, John D., IV"
R000295,,Democratic,Virginia,Senate,1989,2001,"Robb, Charles S."
R000191,,Democratic,Connecticut,Senate,1963,1981,"Ribicoff, Abraham A."
R000046,,Democratic,West Virginia,Senate,1957,1985,"Randolph, Jennings"
P000553,,Democratic,Wisconsin,Senate,1957,1989,"Proxmire, William"
P000222,,Republican,Illinois,Senate,1967,1985,"Percy, Charles H."
P000193,,Democratic,Rhode Island,Senate,1961,1997,"Pell, Claiborne"
P000166,,Republican,Kansas,Senate,1961,1979,"Pearson, James B."
P000100,,Democratic,Rhode Island,Senate,1949,1977,"Pastore, John O."
P000009,,Republican,Oregon,Senate,1969,1997,"Packwood, Bob"
N000171,,Democratic,Georgia,Senate,1971,1997,"Nunn, Sam"
N000102,,Republican,Oklahoma,Senate,1981,2005,"Nickles, Don"
N000033,,Democratic,Wisconsin,Senate,1963,1981,"Nelson, Gaylord"
M001121,,Democratic,Maine,Senate,1959,1981,"Muskie, Edmund S."
M001085,,Republican,Alaska,Senate,1981,2002,"Murkowski, Frank H."
M001054,,Democratic,New York,Senate,1977,2001,"Moynihan, Daniel Patrick"
M001033,,Democratic,Utah,Senate,1959,1977,"Moss, Frank E."
M001025,,Democratic,Illinois,Senate,1993,1999,"Moseley-Braun, Carol"
M000956,,Democratic,North Carolina,Senate,1975,1981,"Morgan, Robert B."
M000876,,Democratic,New Mexico,Senate,1963,1977,"Montoya, Joseph M."
M000851,,Democratic,Minnesota,Senate,1963,1977,"Mondale, Walter F."
M000811,,Democratic,Maine,Senate,1979,1995,"Mitchell, George J."
M000678,,Democratic,Ohio,Senate,1977,1995,"Metzenbaum, Howard M."
M000671,,Democratic,Montana,Senate,1961,1979,"Metcalf, Lee"
M000486,,Democratic,New Hampshire,Senate,1961,1979,"McIntyre, Thomas J."
M000452,,Democratic,South Dakota,Senate,1963,1981,"McGovern, George"
M000445,,Democratic,Wyoming,Senate,1959,1977,"McGee, Gale W."
M000346,,Republican,Idaho,Senate,1973,1991,"McClure, James A."
M000332,,Democratic,Arkansas,Senate,1973,1979,"McClellan, John L."
M000257,,Republican,Georgia,Senate,1981,1987,"Mattingly, Mack"
M000241,,Republican,Maryland,Senate,1973,1987,"Mathias, Charles McC., Jr."
M000236,,Democratic,Tennessee,Senate,1993,1995,"Mathews, Harlan"
M000113,,Democratic,Montana,Senate,1953,1977,"Mansfield, Mike"
M000053,,Democratic,Washington,Senate,1945,1981,"Magnuson, Warren G."
L000504,,Republican,Indiana,Senate,1977,2013,"Lugar, Richard G."
L000428,,Democratic,Louisiana,Senate,1947,1987,"Long, Russell B."
L000261,,Democratic,Michigan,Senate,1979,2015,"Levin, Carl"
L000148,,Republican,Nevada,Senate,1973,1987,"Laxalt, Paul D."
L000123,,Democratic,New Jersey,Senate,2003,2013,"Lautenberg, Frank R."
K000148,,Democratic,Massachusetts,Senate,1985,2013,"Kerry, John F."
K000146,,Democratic,Nebraska,Senate,1989,2001,"Kerrey, J. Robert"
K000105,,Democratic,Massachusetts,Senate,1961,2009,"Kennedy, Edward M."
K000088,,Republican,Idaho,Senate,1993,1999,"Kempthorne, Dirk"
K000017,,Republican,Kansas,Senate,1979,1997,"Kassebaum, Nancy Landon"
K000011,,Republican,Nebraska,Senate,1987,1989,"Karnes, David K."
J000189,,Democratic,Louisiana,Senate,1971,1997,"Johnston, J. Bennett"
J000101,,Republican,Iowa,Senate,1979,1985,"Jepsen, Roger W."
J000064,,Republican,New York,Senate,1957,1981,"Javits, Jacob K."
J000013,,Democratic,Washington,Senate,1953,1985,"Jackson, Henry M."
I000025,,Democratic,Hawaii,Senate,1963,2012,"Inouye, Daniel K."
H001016,,Republican,Texas,Senate,1993,2013,"Hutchison, Kay Bailey"
H000956,,Democratic,Minnesota,Senate,1977,1979,"Humphrey, Muriel"
H000953,,Democratic,Minnesota,Senate,1971,1979,"Humphrey, Hubert H."
H000951,,Republican,New Hampshire,Senate,1979,1991,"Humphrey, Gordon J."
H000922,,Democratic,Iowa,Senate,1969,1975,"Hughes, Harold E."
H000905,,Democratic,Kentucky,Senate,1973,1985,"Huddleston, Walter (Dee)"
H000875,,Republican,Nebraska,Senate,1953,1977,"Hruska, Roman L."
H000725,,Democratic,South Carolina,Senate,1965,2005,"Hollings, Ernest F."
H000675,,Democratic,Arkansas,Senate,1977,1979,"Hodges, Kaneaster, Jr."
H000463,,Republican,North Carolina,Senate,1973,2003,"Helms, Jesse"
H000445,,Democratic,Alabama,Senate,1979,1997,"Heflin, Howell"
H000439,,Republican,Nevada,Senate,1983,1989,"Hecht, Chic"
H000384,,Republican,California,Senate,1977,1983,"Hayakawa, Samuel Ichiye"
H000374,,Republican,Florida,Senate,1981,1987,"Hawkins, Paula"
H000346,,Democratic,Maine,Senate,1973,1979,"Hathaway, William D."
H000344,,Democratic,Montana,Senate,1977,1979,"Hatfield, Paul"
H000343,,Republican,Oregon,Senate,1967,1997,"Hatfield, Mark O."
H000338,,Republican,Utah,Senate,1977,2019,"Hatch, Orrin G."
H000317,,Democratic,Colorado,Senate,1973,1979,"Haskell, Floyd K."
H000297,,Democratic,Indiana,Senate,1959,1977,"Hartke, Vance"
H000291,,Democratic,Michigan,Senate,1959,1977,"Hart, Philip A."
H000287,,Democratic,Colorado,Senate,1975,1987,"Hart, Gary W."
H000170,,Republican,Wyoming,Senate,1967,1979,"Hansen, Clifford P."
G000531,,Republican,Florida,Senate,1973,1975,"Gurney, Edward J."
G000465,,Republican,Michigan,Senate,1973,1979,"Griffin, Robert P."
G000388,,Democratic,Alaska,Senate,1969,1981,"Gravel, Mike"
G000333,,Republican,Washington,Senate,1989,2001,"Gorton, Slade"
G000267,,Republican,Arizona,Senate,1969,1987,"Goldwater, Barry"
G000236,,Democratic,Ohio,Senate,1975,1999,"Glenn, John H., Jr."
G000072,,Republican,Utah,Senate,1975,1993,"Garn, E. J. (Jake)"
F000401,,Democratic,Arkansas,Senate,1973,1975,"Fulbright, James"
F000439,,Republican,Tennessee,Senate,1995,2007,"Frist, William H."
F000438,,Republican,Kansas,Senate,1995,1997,"Frahm, Sheila"
F000268,,Democratic,Kentucky,Senate,1975,1999,"Ford, Wendell H."
F000245,,Republican,Hawaii,Senate,1959,1977,"Fong, Hiram L."
F000061,,Democratic,Wisconsin,Senate,1993,2011,"Feingold, Russell D."
F000013,,Republican,Arizona,Senate,1965,1977,"Fannin, Paul J."
E000284,,Democratic,Nebraska,Senate,1979,1997,"Exon, J. James"
E000236,,Republican,Washington,Senate,1983,1989,"Evans, Daniel J."
E000211,,Democratic,North Carolina,Senate,1973,1975,"Ervin, Sam J., Jr."
E000018,,Democratic,Mississippi,Senate,1941,1979,"Eastland, James O."
E000017,,Republican,North Carolina,Senate,1981,1987,"East, John P."
E000004,,Democratic,Missouri,Senate,1967,1987,"Eagleton, Thomas F."
D000574,,Democratic,New Hampshire,Senate,1975,1981,"Durkin, John A."
D000409,,Republican,Colorado,Senate,1973,1975,"Dominick, Peter H."
D000407,,Republican,New Mexico,Senate,1973,2009,"Domenici, Pete V."
D000401,,Republican,Kansas,Senate,1969,1997,"Dole, Robert J."
D000366,,Democratic,Illinois,Senate,1981,1993,"Dixon, Alan J."
D000259,,Republican,Alabama,Senate,1981,1987,"Denton, Jeremiah"
D000185,,Democratic,Arizona,Senate,1977,1995,"DeConcini, Dennis"
D000030,,Republican,Missouri,Senate,1977,1995,"Danforth, John C."
D000018,,Republican,New York,Senate,1981,1999,"D'Amato, Alfonse"
C001006,,Republican,Nebraska,Senate,1955,1979,"Curtis, Carl T."
C000877,,Democratic,California,Senate,1969,1993,"Cranston, Alan"
C000813,,Republican,Georgia,Senate,1993,2000,"Coverdell, Paul"
C000705,,Democratic,North Dakota,Senate,1987,2013,"Conrad, Kent"
N000127,8.0,Democratic,Minnesota,House of Representatives,2013,2019,"Nolan, Richard M."
N000113,2.0,Democratic,Pennsylvania,House of Representatives,1957,1979,"Nix, Robert N. C."
N000106,3.0,Republican,Utah,House of Representatives,1983,1991,"Nielson, Howard C."
N000094,5.0,Republican,Kansas,House of Representatives,1991,1993,"Nichols, Dick"
N000095,3.0,Democratic,Alabama,House of Representatives,1967,1989,"Nichols, Bill"
N000081,18.0,Republican,Ohio,House of Representatives,1995,2007,"Ney, Robert W."
N000054,1.0,Republican,Wisconsin,House of Representatives,1995,1999,"Neumann, Mark W."
C000567,,Republican,Mississippi,Senate,1979,2018,"Cochran, Thad"
C000388,,Democratic,Idaho,Senate,1957,1981,"Church, Frank"
C000356,,Democratic,Florida,Senate,1971,1989,"Chiles, Lawton"
C000269,,Republican,Rhode Island,Senate,1977,1999,"Chafee, John H."
C000220,,Republican,New Jersey,Senate,1955,1979,"Case, Clifford P."
C000120,,Democratic,Nevada,Senate,1959,1983,"Cannon, Howard W."
B001209,,Independent,Virginia,Senate,1965,1983,"Byrd, Harry F.,  Jr."
B001210,,Democratic,West Virginia,Senate,1959,2010,"Byrd, Robert C."
B001126,,Republican,Montana,Senate,1989,2007,"Burns, Conrad R."
B001077,,Democratic,North Dakota,Senate,1959,1993,"Burdick, Quentin N."
B001076,,Democratic,North Dakota,Senate,1991,1993,"Burdick, Jocelyn"
B001057,,Democratic,Arkansas,Senate,1975,1999,"Bumpers, Dale"
B000993,,Democratic,Nevada,Senate,1989,2001,"Bryan, Richard H."
B000871,,Republican,Massachusetts,Senate,1967,1979,"Brooke, Edward W."
B000851,,Republican,Tennessee,Senate,1971,1977,"Brock, Bill"
B000756,,Republican,New Jersey,Senate,1981,1983,"Brady, Nicholas"
B001225,,Democratic,New Jersey,Senate,1979,1997,"Bradley, Bill"
B000647,,Republican,Minnesota,Senate,1979,1991,"Boschwitz, Rudy"
B000639,,Democratic,Oklahoma,Senate,1979,1995,"Boren, David L."
B000611,,Republican,Missouri,Senate,1987,2011,"Bond, Christopher S."
B000468,,Democratic,New Mexico,Senate,1983,2013,"Bingaman, Jeff"
B000444,,Democratic,Delaware,Senate,1973,2009,"Biden, Joseph R., Jr."
B000436,,Democratic,Nevada,Senate,1953,1975,"Bible, Alan"
W000154,,Republican,Virginia,Senate,1979,2009,"Warner, John"
S001142,,Republican,Oregon,Senate,1997,2009,"Smith, Gordon H."
L000035,,Democratic,Arkansas,Senate,1999,2011,"Lincoln, Blanche L."
L000550,,Democratic,Louisiana,Senate,1997,2015,"Landrieu, Mary L."
R000578,8.0,Republican,Washington,House of Representatives,2005,2019,"Reichert, David G."
D000605,2.0,Republican,Virginia,House of Representatives,2005,2009,"Drake, Thelma D."
M001158,24.0,Republican,Texas,House of Representatives,2005,2021,"Marchant, Kenny"
C001062,11.0,Republican,Texas,House of Representatives,2005,2021,"Conaway, K. Michael"
P000592,2.0,Republican,Texas,House of Representatives,2005,2019,"Poe, Ted"
F000452,,Republican,Puerto Rico,House of Representatives,2005,2009,"Fortuno, Luis G."
D000604,15.0,Republican,Pennsylvania,House of Representatives,2005,2018,"Dent, Charles W."
S001162,13.0,Democratic,Pennsylvania,House of Representatives,2005,2015,"Schwartz, Allyson Y."
F000451,8.0,Republican,Pennsylvania,House of Representatives,2011,2017,"Fitzpatrick, Michael G."
B001254,2.0,Democratic,Oklahoma,House of Representatives,2005,2013,"Boren, Dan"
K000364,29.0,Republican,New York,House of Representatives,2005,2009,"Kuhl, John R. ""Randy"", Jr."
C001060,3.0,Democratic,Missouri,House of Representatives,2005,2013,"Carnahan, Russ"
S001161,7.0,Republican,Michigan,House of Representatives,2005,2007,"Schwarz, John J.H. ""Joe"""
B001255,3.0,Republican,Louisiana,House of Representatives,2005,2017,"Boustany, Charles W., Jr."
