bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,115,2018-04-19,2018-04-19,Read twice and referred to the Committee on Foreign Relations.,2716,{'name': 'International Affairs'},"A bill to direct the Secretary of State to develop a strategy to regain observer status for Taiwan in the World Health Organization, and for other purposes.",S,https://api.congress.gov/v3/bill/115/s/2716?format=json
I000024,116,2019-03-13,2019-03-13,Motion to table amendment SA 194 agreed to in Senate by Yea-Nay Vote. 52 - 48. Record Vote Number: 47. ,,{},,,https://api.congress.gov/v3/amendment/116/samdt/194?format=json
I000024,115,2018-09-17,2018-09-17,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",3446,{'name': 'Education'},CIVICS Act of 2018,S,https://api.congress.gov/v3/bill/115/s/3446?format=json
I000024,116,2019-01-08,2019-01-08,Referred to the Committee on Armed Services. (text: CR S70-72),11,{'name': 'Armed Forces and National Security'},"A resolution honoring the 150th anniversary of Fort Sill in Lawton, Oklahoma.",SRES,https://api.congress.gov/v3/bill/116/sres/11?format=json
I000024,116,2019-02-05,2019-02-05,Referred to the Committee on Rules and Administration. (text: CR S870),42,{'name': 'Congress'},An original resolution authorizing expenditures by the Committee on Armed Services.,SRES,https://api.congress.gov/v3/bill/116/sres/42?format=json
I000024,112,2012-11-28,2012-11-29,Amendment SA 3072 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/3072?format=json
I000024,112,2012-11-27,2012-12-03,Amendment SA 2978 agreed to in Senate by Voice Vote. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2978?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2979?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2970?format=json
I000024,112,2012-11-27,2012-11-29,Amendment SA 2973 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2973?format=json
I000024,112,2012-11-27,2012-11-29,Amendment SA 2971 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2971?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2974?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2976?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2975?format=json
I000024,112,2012-11-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2977?format=json
I000024,112,2012-11-27,2012-11-29,Amendment SA 2972 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2972?format=json
I000024,112,2012-06-11,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2249?format=json
I000024,112,2012-06-11,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2250?format=json
I000024,112,2012-06-11,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2251?format=json
I000024,112,2012-05-21,2012-05-21,Referred to the Committee on Foreign Relations. ,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2113?format=json
I000024,112,2012-04-17,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/2006?format=json
I000024,112,2012-03-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1974?format=json
I000024,112,2012-03-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1967?format=json
I000024,112,2012-03-27,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1963?format=json
I000024,112,2012-03-19,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1889?format=json
I000024,112,2012-03-19,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1890?format=json
I000024,112,2012-03-19,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1886?format=json
I000024,112,2012-03-19,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1887?format=json
I000024,112,2012-03-19,,,,{},,,https://api.congress.gov/v3/amendment/112/samdt/1888?format=json
I000024,113,2014-09-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3912?format=json
I000024,113,2014-09-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3911?format=json
I000024,113,2014-09-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3894?format=json
I000024,113,2014-09-17,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3831?format=json
I000024,113,2014-09-17,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3826?format=json
I000024,113,2014-07-24,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3665?format=json
I000024,113,2014-07-22,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3578?format=json
I000024,113,2014-07-17,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3568?format=json
I000024,113,2014-07-17,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3569?format=json
I000024,113,2014-07-09,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3483?format=json
I000024,113,2014-06-19,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3340?format=json
I000024,113,2014-06-19,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3341?format=json
I000024,113,2014-06-19,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3342?format=json
I000024,113,2014-06-19,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3343?format=json
I000024,113,2014-06-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3274?format=json
I000024,113,2014-06-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3275?format=json
I000024,113,2014-06-18,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3273?format=json
I000024,113,2014-06-12,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3243?format=json
I000024,113,2014-05-15,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3208?format=json
I000024,113,2014-05-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/3056?format=json
I000024,113,2014-05-05,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2978?format=json
I000024,113,2014-05-05,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2977?format=json
I000024,113,2014-05-05,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2980?format=json
I000024,113,2014-05-05,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2979?format=json
I000024,113,2014-04-01,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2890?format=json
I000024,113,2014-03-24,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2855?format=json
I000024,113,2014-01-16,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2663?format=json
I000024,113,2014-01-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2644?format=json
I000024,113,2014-01-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2640?format=json
I000024,113,2014-01-08,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2615?format=json
I000024,113,2014-01-07,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2605?format=json
I000024,113,2013-11-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2509?format=json
I000024,113,2013-11-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2350?format=json
I000024,113,2013-11-14,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2032?format=json
I000024,113,2013-11-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2031?format=json
I000024,113,2013-11-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2030?format=json
I000024,113,2013-11-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2029?format=json
I000024,113,2013-11-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2027?format=json
I000024,113,2013-11-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/2028?format=json
I000024,113,2013-09-26,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1997?format=json
I000024,113,2013-09-26,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1996?format=json
I000024,113,2013-09-16,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1928?format=json
I000024,113,2013-09-12,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1926?format=json
I000024,113,2013-09-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1884?format=json
I000024,113,2013-09-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1883?format=json
I000024,113,2013-09-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1882?format=json
I000024,113,2013-09-10,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1851?format=json
I000024,113,2013-09-10,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1850?format=json
I000024,113,2013-07-30,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1824?format=json
I000024,113,2013-07-29,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1817?format=json
I000024,113,2013-07-25,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1799?format=json
I000024,113,2013-07-24,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1771?format=json
I000024,113,2013-07-24,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1770?format=json
I000024,113,2013-06-24,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1560?format=json
I000024,113,2013-06-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1206?format=json
I000024,113,2013-06-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1203?format=json
I000024,113,2013-06-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1204?format=json
I000024,113,2013-06-11,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1205?format=json
I000024,113,2013-05-22,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/1096?format=json
I000024,113,2013-05-21,2013-05-22,Amendment SA 960 not agreed to in Senate by Yea-Nay Vote. 36 - 60. Record Vote Number: 132. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/960?format=json
I000024,113,2013-05-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/961?format=json
I000024,113,2013-05-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/959?format=json
I000024,113,2013-05-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/958?format=json
I000024,113,2013-05-13,2013-05-14,Amendment SA 895 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/895?format=json
I000024,113,2013-05-09,2013-05-14,Amendment SA 867 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/867?format=json
I000024,113,2013-05-08,2013-05-08,Amendment SA 835 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S3247),,{},,,https://api.congress.gov/v3/amendment/113/samdt/835?format=json
I000024,113,2013-05-08,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/828?format=json
I000024,113,2013-05-07,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/796?format=json
I000024,113,2013-05-07,2013-05-14,Amendment SA 797 agreed to in Senate by Voice Vote. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/797?format=json
I000024,113,2013-05-07,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/798?format=json
I000024,113,2013-03-22,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/686?format=json
I000024,113,2013-03-22,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/529?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/395?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/369?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/360?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/358?format=json
I000024,113,2013-03-21,2013-03-22,Amendment SA 359 not agreed to in Senate by Yea-Nay Vote. 47 - 52. Record Vote Number: 76. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/359?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/282?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/283?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/284?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/281?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/279?format=json
I000024,113,2013-03-21,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/280?format=json
I000024,113,2013-03-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/174?format=json
I000024,113,2013-03-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/175?format=json
I000024,113,2013-03-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/173?format=json
I000024,113,2013-03-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/141?format=json
I000024,113,2013-03-20,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/140?format=json
I000024,113,2013-03-20,2013-03-23,Amendment SA 139 agreed to in Senate by Yea-Nay Vote. 53 - 46. Record Vote Number: 91. ,,{},,,https://api.congress.gov/v3/amendment/113/samdt/139?format=json
I000024,113,2013-03-13,2013-03-20,Amendment SA 72 as modified agreed to in Senate by Voice Vote. (text as modified: CR S1985),,{},,,https://api.congress.gov/v3/amendment/113/samdt/72?format=json
I000024,113,2013-03-13,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/52?format=json
I000024,113,2013-03-12,2013-03-14,Amendment SA 29 as modified agreed to in Senate by Unanimous Consent. (text as modified: CR S1837),,{},,,https://api.congress.gov/v3/amendment/113/samdt/29?format=json
I000024,113,2013-01-29,,,,{},,,https://api.congress.gov/v3/amendment/113/samdt/5?format=json
I000024,113,2014-07-31,2014-07-31,Read twice and referred to the Committee on Environment and Public Works.,2721,{'name': 'Transportation and Public Works'},Natural Gas Long Haul Truck Competitiveness Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2721?format=json
I000024,113,2014-07-29,2014-07-29,Read twice and referred to the Committee on Environment and Public Works.,2678,{'name': 'Animals'},American Burying Beetle Relief Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2678?format=json
I000024,113,2014-07-29,2014-07-29,Read twice and referred to the Committee on Environment and Public Works.,2677,{'name': 'Animals'},Lesser Prairie Chicken Voluntary Recovery Act of 2014,S,https://api.congress.gov/v3/bill/113/s/2677?format=json
