bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,110,2007-03-15,blah,blha,892,blah,Capital Gains Inflation Relief Act of 2007,S,https://api.congress.gov/v3/bill/110/s/892?format=json
I000024,110,2007-01-04,blah,blha,177,blah,McGee Creek Project Pipeline and Associated Facilities Conveyance Act,S,https://api.congress.gov/v3/bill/110/s/177?format=json
I000024,110,2007-01-04,blah,blha,175,blah,A bill to provide for a feasibility study of alternatives to augment the water supplies of the Central Oklahoma Master Conservancy District and cities served by the District.,S,https://api.congress.gov/v3/bill/110/s/175?format=json
I000024,110,2007-01-04,blah,blha,176,blah,A bill to amend the Internal Revenue Code of 1986 to permanently extend the Indian employment credit and the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/110/s/176?format=json
I000024,110,2007-01-04,blah,blha,178,blah,Religious Freedom Act of 2007,S,https://api.congress.gov/v3/bill/110/s/178?format=json
I000024,110,2007-01-04,blah,blha,174,blah,A bill to amend the Head Start Act to require parental consent for nonemergency intrusive physical examinations.,S,https://api.congress.gov/v3/bill/110/s/174?format=json
I000024,110,2007-01-04,blah,blha,173,blah,Medicare Health Savings Accounts Act of 2007,S,https://api.congress.gov/v3/bill/110/s/173?format=json
I000024,110,2007-01-04,blah,blha,171,blah,"A bill to designate the facility of the United States Postal Service located at 301 Commerce Street in Commerce, Oklahoma, as the ""Mickey Mantle Post Office Building"".",S,https://api.congress.gov/v3/bill/110/s/171?format=json
I000024,110,2007-01-04,blah,blha,172,blah,Exit the OECD Act of 2007,S,https://api.congress.gov/v3/bill/110/s/172?format=json
I000024,110,2007-01-04,blah,blha,113,blah,A bill to make appropriations for military construction and family housing projects for the Department of Defense for fiscal year 2007.,S,https://api.congress.gov/v3/bill/110/s/113?format=json
I000024,110,2007-01-04,blah,blha,65,blah,Freedom to Fly Act of 2007,S,https://api.congress.gov/v3/bill/110/s/65?format=json
I000024,110,2007-12-19,blah,blha,11,blah,Volunteer Pilot Organization Protection Act of 2007,S,https://api.congress.gov/v3/bill/110/s/11?format=json
I000024,110,2008-06-10,blah,blha,590,blah,"A resolution celebrating the 233rd birthday of the Army and commending the men and women of the Army as exceptional individuals who live by the Army values of loyalty, duty, respect, selfless service, honor, integrity, and personal courage.",SRES,https://api.congress.gov/v3/bill/110/sres/590?format=json
I000024,110,2008-06-03,blah,blha,581,blah,"A resolution designating June 6, 2008, as ""National Huntington's Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/581?format=json
I000024,110,2008-04-02,blah,blha,498,blah,"A resolution designating April 8, 2008, as ""National Cushing's Syndrome Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/498?format=json
I000024,110,2008-03-12,blah,blha,480,blah,"A resolution recognizing the strategic importance of the African continent and welcoming the establishment of AFRICOM, and for other purposes.",SRES,https://api.congress.gov/v3/bill/110/sres/480?format=json
I000024,110,2007-11-13,blah,blha,377,blah,A resolution recognizing and celebrating the centennial of Oklahoma statehood.,SRES,https://api.congress.gov/v3/bill/110/sres/377?format=json
I000024,110,2007-09-10,blah,blha,314,blah,"A resolution designating September 13, 2007, as ""National Celiac Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/314?format=json
I000024,110,2007-06-13,blah,blha,234,blah,"A resolution designating June 15, 2007, as ""National Huntington's Disease Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/234?format=json
I000024,110,2007-06-06,blah,blha,223,blah,"A resolution recognizing the efforts and contributions of the members of the Monuments, Fine Arts, and Archives program under the Civil Affairs and Military Government Sections of the United States Armed Forces during and following World War II who were responsible for the preservation, protection, and restitution of artistic and cultural treasures in countries occupied by the Allied armies.",SRES,https://api.congress.gov/v3/bill/110/sres/223?format=json
I000024,110,2007-03-29,blah,blha,139,blah,A resolution commending General Peter J. Schoomaker for his extraordinary dedication to duty and service to the United States.,SRES,https://api.congress.gov/v3/bill/110/sres/139?format=json
I000024,110,2007-03-27,blah,blha,127,blah,"A resolution designating April 8, 2007 as ""National Cushing's Syndrome Awareness Day"".",SRES,https://api.congress.gov/v3/bill/110/sres/127?format=json
I000024,110,2007-02-12,blah,blha,77,blah,A resolution expressing support for the Transitional Federal Government of the Somali Republic.,SRES,https://api.congress.gov/v3/bill/110/sres/77?format=json
I000024,110,2007-02-01,blah,blha,68,blah,A resolution commending the Miss America Organization for its longstanding commitment to quality education and the character of women in the United States.,SRES,https://api.congress.gov/v3/bill/110/sres/68?format=json
I000024,110,2007-02-05,blah,blha,71,blah,A resolution expressing support for the Transitional Federal Government of the Somali Republic.,SRES,https://api.congress.gov/v3/bill/110/sres/71?format=json
I000024,110,2008-04-28,blah,blha,78,blah,A concurrent resolution expressing the sense of Congress that the People's Republic of China and all enterprises owned or controlled by the People's Republic of China should make proper disclosures with the Securities and Exchange Commission regarding the selective default status of certain bonds.,SCONRES,https://api.congress.gov/v3/bill/110/sconres/78?format=json
I000024,108,2004-10-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3976?format=json
I000024,108,2004-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3946?format=json
I000024,108,2004-09-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3927?format=json
I000024,108,2004-09-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3862?format=json
I000024,108,2004-09-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3731?format=json
I000024,108,2004-09-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3725?format=json
I000024,108,2004-09-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3708?format=json
I000024,108,2004-06-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3385?format=json
I000024,108,2004-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3280?format=json
I000024,108,2004-05-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3219?format=json
I000024,108,2004-05-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3200?format=json
I000024,108,2004-05-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3199?format=json
I000024,108,2004-05-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/3198?format=json
I000024,108,2004-03-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2823?format=json
I000024,108,2004-03-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2824?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2616?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2591?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2584?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2587?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2585?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2586?format=json
I000024,108,2004-02-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2588?format=json
I000024,108,2004-02-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2412?format=json
I000024,108,2004-02-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2413?format=json
I000024,108,2004-02-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2406?format=json
I000024,108,2004-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2285?format=json
I000024,108,2003-11-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2215?format=json
I000024,108,2003-11-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2210?format=json
I000024,108,2003-11-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2200?format=json
I000024,108,2003-11-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2188?format=json
I000024,108,2003-11-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2189?format=json
I000024,108,2003-11-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/2097?format=json
I000024,108,2003-09-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1617?format=json
I000024,108,2003-09-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1556?format=json
I000024,108,2003-07-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1428?format=json
I000024,108,2003-07-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1414?format=json
I000024,108,2003-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1390?format=json
I000024,108,2003-07-23,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1349?format=json
I000024,108,2003-07-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1256?format=json
I000024,108,2003-07-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1221?format=json
I000024,108,2003-07-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1224?format=json
I000024,108,2003-07-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/1222?format=json
I000024,108,2003-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/896?format=json
I000024,108,2003-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/895?format=json
I000024,108,2003-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/894?format=json
I000024,108,2003-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/768?format=json
I000024,108,2003-05-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/769?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/756?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/709?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/702?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/707?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/704?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/703?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/705?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/701?format=json
I000024,108,2003-05-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/706?format=json
I000024,108,2003-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/403?format=json
I000024,108,2003-03-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/314?format=json
I000024,108,2003-01-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/108/samdt/86?format=json
I000024,108,2004-11-18,blah,blha,2998,blah,Commercial Space Launch Amendments Act of 2004,S,https://api.congress.gov/v3/bill/108/s/2998?format=json
I000024,108,2004-11-18,blah,blha,2997,blah,FLU-VIA,S,https://api.congress.gov/v3/bill/108/s/2997?format=json
I000024,108,2004-09-29,blah,blha,2866,blah,"Commodity Assessment, Protection, and Reform Act",S,https://api.congress.gov/v3/bill/108/s/2866?format=json
I000024,108,2004-09-28,blah,blha,2855,blah,"A bill to amend chapter 25 of title 18, United States Code, to create a general provision similar to provisions found in chapter 47 of such title, to provide for criminal penalties for the act of forging Federal documents.",S,https://api.congress.gov/v3/bill/108/s/2855?format=json
I000024,108,2004-08-25,blah,blha,2773,blah,Water Resources Development Act of 2004,S,https://api.congress.gov/v3/bill/108/s/2773?format=json
I000024,108,2004-07-22,blah,blha,2772,blah,Space CHASE Act,S,https://api.congress.gov/v3/bill/108/s/2772?format=json
I000024,108,2004-06-21,blah,blha,2554,blah,Water Resources Development Act of 2004,S,https://api.congress.gov/v3/bill/108/s/2554?format=json
I000024,108,2004-03-10,blah,blha,2190,blah,Life at Conception Act,S,https://api.congress.gov/v3/bill/108/s/2190?format=json
I000024,108,2003-11-10,blah,blha,1844,blah,Clear Skies Act of 2003,S,https://api.congress.gov/v3/bill/108/s/1844?format=json
I000024,108,2003-10-17,blah,blha,1757,blah,A bill to amend the John F. Kennedy Center Act to authorize appropriations for the John F. Kennedy Center for the Performing Arts.,S,https://api.congress.gov/v3/bill/108/s/1757?format=json
I000024,108,2003-10-01,blah,blha,1699,blah,A bill to amend the Head Start Act to require parental consent for nonemergency intrusive physical examinations.,S,https://api.congress.gov/v3/bill/108/s/1699?format=json
I000024,108,2003-09-26,blah,blha,1669,blah,A bill to reauthorize the Dingell-Johnson Sport Fish Restoration Act.,S,https://api.congress.gov/v3/bill/108/s/1669?format=json
I000024,108,2003-09-22,blah,blha,1640,blah,"Transportation Extension Act of 2003",S,https://api.congress.gov/v3/bill/108/s/1640?format=json
I000024,108,2003-05-12,blah,blha,1043,blah,Nuclear Infrastructure Security Act of 2003,S,https://api.congress.gov/v3/bill/108/s/1043?format=json
I000024,108,2003-05-12,blah,blha,1039,blah,Wastewater Treatment Works Security Act of 2003,S,https://api.congress.gov/v3/bill/108/s/1039?format=json
I000024,108,2003-04-30,blah,blha,959,blah,"A bill to limit the age restrictions imposed by the Administrator of the Federal Aviation Administration for the issuance or renewal of certain airman certificates, and for other purposes.",S,https://api.congress.gov/v3/bill/108/s/959?format=json
I000024,108,2003-04-28,blah,blha,930,blah,Emergency Preparedness and Response Act of 2003,S,https://api.congress.gov/v3/bill/108/s/930?format=json
I000024,108,2003-04-03,blah,blha,791,blah,Renewable Fuels Act,S,https://api.congress.gov/v3/bill/108/s/791?format=json
I000024,108,2003-04-03,blah,blha,777,blah,A bill to amend the impact aid program under the Elementary and Secondary Education Act of 1965 to improve the delivery of payments under the program to local educational agencies.,S,https://api.congress.gov/v3/bill/108/s/777?format=json
I000024,108,2003-03-05,blah,blha,540,blah,Code Talkers Recognition Act ,S,https://api.congress.gov/v3/bill/108/s/540?format=json
I000024,108,2003-02-27,blah,blha,485,blah,Clear Skies Act of 2003,S,https://api.congress.gov/v3/bill/108/s/485?format=json
I000024,108,2004-11-18,blah,blha,470,blah,"A resolution honoring the life of astronaut Leroy Gordon Cooper, Jr.",SRES,https://api.congress.gov/v3/bill/108/sres/470?format=json
I000024,108,2004-09-10,blah,blha,423,blah,A resolution commending Inez Sitter for her service to the United States.,SRES,https://api.congress.gov/v3/bill/108/sres/423?format=json
I000024,108,2003-02-24,blah,blha,63,blah,A resolution authorizing expenditures by the Committee on Environment and Public Works.,SRES,https://api.congress.gov/v3/bill/108/sres/63?format=json
I000024,107,2002-09-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4608?format=json
I000024,107,2002-09-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4536?format=json
I000024,107,2002-07-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4424?format=json
I000024,107,2002-07-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4366?format=json
I000024,107,2002-07-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4367?format=json
I000024,107,2002-07-31,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4365?format=json
I000024,107,2002-06-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4146?format=json
I000024,107,2002-06-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4096?format=json
I000024,107,2002-06-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/4014?format=json
I000024,107,2002-06-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/3735?format=json
I000024,107,2002-06-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/3709?format=json
I000024,107,2002-03-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/3066?format=json
I000024,107,2002-03-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/3025?format=json
I000024,107,2002-03-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2994?format=json
I000024,107,2002-02-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2825?format=json
I000024,107,2002-02-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2768?format=json
I000024,107,2002-01-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2739?format=json
I000024,107,2002-01-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2715?format=json
I000024,107,2001-11-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2108?format=json
I000024,107,2001-10-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/2018?format=json
I000024,107,2001-10-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1924?format=json
I000024,107,2001-10-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1889?format=json
I000024,107,2001-10-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1890?format=json
I000024,107,2001-10-11,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1893?format=json
I000024,107,2001-10-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1847?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1736?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1734?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1738?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1737?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1733?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1735?format=json
I000024,107,2001-10-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1732?format=json
I000024,107,2001-09-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1708?format=json
I000024,107,2001-09-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1710?format=json
I000024,107,2001-09-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1691?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1596?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1591?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1593?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1597?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1595?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1589?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1592?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1590?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1588?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1594?format=json
I000024,107,2001-09-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1581?format=json
I000024,107,2001-09-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1582?format=json
I000024,107,2001-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1587?format=json
I000024,107,2001-09-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1580?format=json
I000024,107,2001-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/1123?format=json
I000024,107,2001-05-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/583?format=json
I000024,107,2001-05-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/584?format=json
I000024,107,2001-04-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/334?format=json
I000024,107,2001-04-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/107/samdt/327?format=json
I000024,107,2002-11-15,blah,blha,3171,blah,A bill to amend the impact aid program under the Elementary and Secondary Education Act of 1965 to improve the delivery of payments under the program to local educational agencies.,S,https://api.congress.gov/v3/bill/107/s/3171?format=json
I000024,107,2002-10-08,blah,blha,3072,blah,A bill to amend the Internal Revenue Code of 1986 to make inapplicable the 10 percent additional tax on early distributions from certain pension plans of public safety employees.,S,https://api.congress.gov/v3/bill/107/s/3072?format=json
I000024,107,2002-08-01,blah,blha,2861,blah,Transportation Empowerment Act,S,https://api.congress.gov/v3/bill/107/s/2861?format=json
I000024,107,2002-05-09,blah,blha,2491,blah,Honoring the Choctaw and Comanche Code Talkers Act,S,https://api.congress.gov/v3/bill/107/s/2491?format=json
I000024,107,2002-04-11,blah,blha,2105,blah,A bill to amend the Trade Act of 1974 to extend the Generalized System of Preferences.,S,https://api.congress.gov/v3/bill/107/s/2105?format=json
I000024,107,2002-03-12,blah,blha,2007,blah,General Aviation Industry Reparations Act of 2002,S,https://api.congress.gov/v3/bill/107/s/2007?format=json
I000024,107,2002-02-05,blah,blha,1911,blah,Keep Inspiration and Development Strong Act,S,https://api.congress.gov/v3/bill/107/s/1911?format=json
I000024,107,2001-10-30,blah,blha,1586,blah,"A bill to amend the Atomic Energy Act of 1954 to authorize the carrying of firearms by employees of licensees, and for other purposes.",S,https://api.congress.gov/v3/bill/107/s/1586?format=json
I000024,107,2001-10-15,blah,blha,1545,blah,Medicare Regulatory and Contracting Reform Act of 2001,S,https://api.congress.gov/v3/bill/107/s/1545?format=json
I000024,107,2001-10-09,blah,blha,1512,blah,"A bill to report on any air space restrictions put in place as a result of September 11, 2001, terrorist attacks that remain in place.",S,https://api.congress.gov/v3/bill/107/s/1512?format=json
I000024,107,2001-08-02,blah,blha,1321,blah,"A bill to authorize the construction of a Native American Cultural Center and Museum in Oklahoma City, Oklahoma.",S,https://api.congress.gov/v3/bill/107/s/1321?format=json
I000024,107,2001-06-20,blah,blha,1073,blah,National Commission to Eliminate Waste in Government Act of 2001,S,https://api.congress.gov/v3/bill/107/s/1073?format=json
I000024,107,2001-05-15,blah,blha,878,blah,A bill to amend the Internal Revenue Code of 1986 to prorate the heavy vehicle use tax between the first and subsequent purchasers of the same vehicle in one taxable period.,S,https://api.congress.gov/v3/bill/107/s/878?format=json
I000024,107,2001-05-14,blah,blha,876,blah,John H. Chafee Environmental Education Act of 2001,S,https://api.congress.gov/v3/bill/107/s/876?format=json
I000024,107,2001-04-26,blah,blha,793,blah,Neighbor to Neighbor Act,S,https://api.congress.gov/v3/bill/107/s/793?format=json
I000024,107,2001-04-26,blah,blha,780,blah,Neighbor to Neighbor Act,S,https://api.congress.gov/v3/bill/107/s/780?format=json
I000024,107,2001-03-30,blah,blha,667,blah,"A bill to impose a condition for the conveyance, previously required, of certain real property of the United States on the Island of Vieques to Puerto Rico.",S,https://api.congress.gov/v3/bill/107/s/667?format=json
I000024,107,2001-03-26,blah,blha,614,blah,"A bill to prohibit the Secretary of Transportation and the Administrator of the Federal Motor Carrier Administration from taking action to finalize, implement, or enforce a rule related to the hours of service of drivers for motor carriers, and for other purposes.",S,https://api.congress.gov/v3/bill/107/s/614?format=json
I000024,107,2001-11-01,blah,blha,176,blah,A resolution relating to expenditures for official office expenses.,SRES,https://api.congress.gov/v3/bill/107/sres/176?format=json
I000024,107,2002-09-19,blah,blha,143,blah,"A concurrent resolution designating October 6, 2002, through October 12, 2002, as ""National 4-H Youth Development Program Week"".",SCONRES,https://api.congress.gov/v3/bill/107/sconres/143?format=json
I000024,106,2000-04-05,blah,blha,2358,blah,National Institutes of Health EPSCoR Program Act of 2000,S,https://api.congress.gov/v3/bill/106/s/2358?format=json
I000024,106,2000-07-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3812?format=json
I000024,106,2000-06-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3740?format=json
I000024,106,2000-06-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3633?format=json
I000024,106,2000-06-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3528?format=json
I000024,106,2000-06-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3483?format=json
I000024,106,2000-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3417?format=json
I000024,106,2000-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3420?format=json
I000024,106,2000-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3405?format=json
I000024,106,2000-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3344?format=json
I000024,106,2000-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3343?format=json
I000024,106,2000-06-12,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3345?format=json
I000024,106,2000-06-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3203?format=json
I000024,106,2000-04-13,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/3098?format=json
I000024,106,2000-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/2968?format=json
I000024,106,2000-04-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/2908?format=json
I000024,106,1999-10-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/2257?format=json
I000024,106,1999-10-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/2071?format=json
I000024,106,1999-09-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/1816?format=json
I000024,106,1999-09-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/1663?format=json
I000024,106,1999-06-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/622?format=json
I000024,106,1999-06-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/615?format=json
I000024,106,1999-06-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/552?format=json
I000024,106,1999-04-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/274?format=json
I000024,106,1999-04-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/106/samdt/272?format=json
I000024,106,2000-10-10,blah,blha,3182,blah,Five Nations Citizens Land Reform Act of 2000,S,https://api.congress.gov/v3/bill/106/s/3182?format=json
I000024,106,2000-09-15,blah,blha,3056,blah,A bill to amend the Internal Revenue Code of 1986 to exclude from gross income certain profits of businesses operated in connection with a public-private partnership with Centers of Industrial and Technical Excellence established by the Department of Defense.,S,https://api.congress.gov/v3/bill/106/s/3056?format=json
