164609,E000293,113,2014-09-18,2014-12-11,Referred to the Subcommittee on Research and Technology.,5527,"Science, Technology, Communications",Promoting Women in Entrepreneurship Act,HR,https://api.congress.gov/v3/bill/113/hr/5527?format=json
164612,E000293,113,2014-07-29,2014-07-29,Referred to the House Committee on Financial Services.,5244,Housing and Community Development,Healthy Housing Council Act of 2014,HR,https://api.congress.gov/v3/bill/113/hr/5244?format=json
164620,E000293,113,2013-06-27,2013-07-08,Referred to the Subcommittee on Public Lands and Environmental Regulation.,2555,Public Lands and Natural Resources,Lower Farmington River and Salmon Brook Wild and Scenic River Act,HR,https://api.congress.gov/v3/bill/113/hr/2555?format=json
164623,E000293,113,2013-01-18,2014-06-30,Became Public Law No: 113-122.,316,Energy,Collinsville Renewable Energy Production Act,HR,https://api.congress.gov/v3/bill/113/hr/316?format=json
164629,E000293,115,2018-10-05,2018-10-05,Referred to the House Committee on Oversight and Government Reform.,1115,Energy,"Expressing support for the designation of October 8, 2018, as ""National Hydrogen and Fuel Cell Day"".",HRES,https://api.congress.gov/v3/bill/115/hres/1115?format=json
164630,E000293,115,2018-08-03,2018-08-04,Referred to the Subcommittee on Water Resources and Environment.,6653,Transportation and Public Works,IMAGINE Act,HR,https://api.congress.gov/v3/bill/115/hr/6653?format=json
164646,E000293,115,2018-02-08,2018-02-09,Referred to the Subcommittee on Environment.,4992,Environmental Protection,NOTICE Act of 2017,HR,https://api.congress.gov/v3/bill/115/hr/4992?format=json
164647,E000293,115,2018-02-06,2018-03-08,"Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit.",4947,Agriculture and Food,Rural Infrastructure Development and Partnerships Act,HR,https://api.congress.gov/v3/bill/115/hr/4947?format=json
164649,E000293,115,2017-12-18,2018-11-13,"Placed on the Union Calendar, Calendar No. 797.",4673,Transportation and Public Works,Promoting Women in the Aviation Workforce Act,HR,https://api.congress.gov/v3/bill/115/hr/4673?format=json
164650,E000293,115,2017-11-03,2017-11-06,Referred to the Subcommittee on Highways and Transit.,4241,Transportation and Public Works,Transportation Access and System Connection Act of 2017,HR,https://api.congress.gov/v3/bill/115/hr/4241?format=json
164653,E000293,115,2017-09-21,2017-12-18,"Placed on the Union Calendar, Calendar No. 346.",3813,Transportation and Public Works,Combating Human Trafficking in Commercial Vehicles Act,HR,https://api.congress.gov/v3/bill/115/hr/3813?format=json
164655,E000293,115,2017-06-22,2017-06-23,Referred to the Subcommittee on Energy.,2995,Energy,"To amend title 31, United States Code, to provide for the issuance of Green Bonds and to establish the United States Green Bank, and for other purposes.",HR,https://api.congress.gov/v3/bill/115/hr/2995?format=json
164659,E000293,115,2017-03-28,2017-11-21,"Reported (Amended) by the Committee on Transportation and Infrastructure. H. Rept. 115-419, Part I.",1758,Environmental Protection,Brownfields Reauthorization Act of 2017,HR,https://api.congress.gov/v3/bill/115/hr/1758?format=json
164660,E000293,115,2017-03-15,2017-03-24,Referred to the Subcommittee on Federal Lands.,1535,Public Lands and Natural Resources,Lower Farmington River and Salmon Brook Wild and Scenic River Act,HR,https://api.congress.gov/v3/bill/115/hr/1535?format=json
164663,E000293,115,2017-01-04,2017-02-28,Became Public Law No: 115-6.,255,"Science, Technology, Communications",An act to authorize the National Science Foundation to support entrepreneurial programs for women,HR,https://api.congress.gov/v3/bill/115/hr/255?format=json
164671,E000293,114,2016-03-15,2016-09-26,Placed on Senate Legislative Calendar under General Orders. Calendar No. 643.,4742,"Science, Technology, Communications",Promoting Women in Entrepreneurship Act,HR,https://api.congress.gov/v3/bill/114/hr/4742?format=json
164673,E000293,114,2016-02-04,2016-02-05,Referred to the Subcommittee on Water Resources and Environment.,4463,Environmental Protection,Brownfields Reauthorization Act of 2016,HR,https://api.congress.gov/v3/bill/114/hr/4463?format=json
164683,E000293,114,2015-03-04,2015-03-05,"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",1291,Transportation and Public Works,Highway-Rail Grade Crossing Safety Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/1291?format=json
164685,E000293,114,2015-02-02,2015-03-16,Referred to the Subcommittee on Federal Lands.,646,Public Lands and Natural Resources,Lower Farmington River and Salmon Brook Wild and Scenic River Act,HR,https://api.congress.gov/v3/bill/114/hr/646?format=json
164694,P000602,113,2014-04-09,2014-04-11,Referred to the Subcommittee on Health.,4432,Agriculture and Food,Safe and Accurate Food Labeling Act of 2014,HR,https://api.congress.gov/v3/bill/113/hr/4432?format=json
164695,P000602,113,2013-12-12,2013-12-13,Referred to the Subcommittee on Energy and Power.,3761,Energy,To properly define and distinguish between decorative hearth products and vented hearth heaters.,HR,https://api.congress.gov/v3/bill/113/hr/3761?format=json
164696,P000602,113,2013-10-29,2013-10-30,Referred to the Subcommittee on Aviation.,3363,Transportation and Public Works,Small Airplane Revitalization Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/3363?format=json
164697,P000602,113,2013-05-09,2013-12-09,"Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation.",1900,Energy,Natural Gas Pipeline Permitting Reform Act,HR,https://api.congress.gov/v3/bill/113/hr/1900?format=json
164698,P000602,113,2013-05-07,2013-11-27,Became Public Law No: 113-53.,1848,Transportation and Public Works,Small Airplane Revitalization Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/1848?format=json
164700,P000602,113,2013-02-28,2013-03-01,Referred to the Subcommittee on Energy and Power.,888,Environmental Protection,General Duty Clarification Act of 2013,HR,https://api.congress.gov/v3/bill/113/hr/888?format=json
164715,P000602,112,2012-08-02,2012-08-03,Referred to the Subcommittee on Energy and Power.,6345,Environmental Protection,General Duty Clarification Act of 2012,HR,https://api.congress.gov/v3/bill/112/hr/6345?format=json
164716,P000602,112,2012-04-18,2012-04-20,Referred to the Subcommittee on Energy and Power.,4387,Environmental Protection,To allow for a reasonable compliance deadline for certain States subject to the Cross-State Air Pollution Rule.,HR,https://api.congress.gov/v3/bill/112/hr/4387?format=json
164718,P000602,112,2012-01-25,2012-02-09,"Referred to the Subcommittee on Insurance, Housing and Community Opportunity.",3825,Housing and Community Development,Work Force Housing Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/3825?format=json
164722,P000602,112,2011-09-12,2011-09-21,Sponsor introductory remarks on measure. (CR H6276),2897,Transportation and Public Works,BARR Preservation Act of 2011,HR,https://api.congress.gov/v3/bill/112/hr/2897?format=json
164723,P000602,112,2011-09-09,2011-09-13,"Referred to the Subcommittee on Conservation, Energy, and Forestry.",2876,Environmental Protection,EPA Student Nondiscrimination Act,HR,https://api.congress.gov/v3/bill/112/hr/2876?format=json
164726,P000602,112,2011-05-12,2011-05-13,Referred to the Subcommittee on Energy and Power.,267,Energy,Expressing the sense of the House of Representatives that the United States should end all subsidies aimed at specific energy technologies or fuels.,HRES,https://api.congress.gov/v3/bill/112/hres/267?format=json
164728,P000602,114,2015-01-06,2015-01-22,Received in the Senate.,161,Energy,Natural Gas Pipeline Permitting Reform Act,HR,https://api.congress.gov/v3/bill/114/hr/161?format=json
164729,P000602,114,2016-11-17,2016-12-07,Received in the Senate.,6375,Energy,Power And Security Systems (PASS) Act,HR,https://api.congress.gov/v3/bill/114/hr/6375?format=json
164730,P000602,114,2016-09-28,2016-09-28,Referred to the House Committee on Energy and Commerce.,6214,Energy,Power And Security Systems (PASS) Act,HR,https://api.congress.gov/v3/bill/114/hr/6214?format=json
164743,P000602,114,2016-02-02,2016-02-05,"Referred to the Subcommittee on Water, Power and Oceans.",4440,Water Resources Development,"To amend the Act entitled ""An Act to provide for the construction of the Cheney division, Wichita Federal reclamation project, Kansas, and for other purposes"" to extend the authority of the Secret...",HR,https://api.congress.gov/v3/bill/114/hr/4440?format=json
164744,P000602,114,2016-02-02,2016-03-15,Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,4427,Energy,To amend section 203 of the Federal Power Act.,HR,https://api.congress.gov/v3/bill/114/hr/4427?format=json
164748,P000602,114,2015-12-10,2015-12-11,Referred to the Subcommittee on Energy and Power.,4232,Energy,Ratepayer Fairness Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/4232?format=json
164749,P000602,114,2015-07-10,2016-02-24,Committee Consideration and Mark-up Session Held.,3021,Energy,AIR Survey Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/3021?format=json
164751,P000602,114,2015-03-25,2015-07-24,"Received in the Senate and Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1599,Agriculture and Food,Safe and Accurate Food Labeling Act of 2015,HR,https://api.congress.gov/v3/bill/114/hr/1599?format=json
164753,P000602,114,2015-02-13,2015-02-20,"Referred to the Subcommittee on Commerce, Manufacturing, and Trade.",999,Transportation and Public Works,ROV In-Depth Examination Act,HR,https://api.congress.gov/v3/bill/114/hr/999?format=json
164760,L000560,118,2024-07-25,2024-07-26,Referred to the Subcommittee on Aviation.,9135,Transportation and Public Works,Ensuring Airline Resiliency to Reduce Delays and Cancellations Act,HR,https://api.congress.gov/v3/bill/118/hr/9135?format=json
164761,L000560,118,2024-06-18,2024-06-18,Referred to the House Committee on Natural Resources.,8783,Environmental Protection,Northwest Straits Marine Conservation Initiative Reauthorization Act of 2024,HR,https://api.congress.gov/v3/bill/118/hr/8783?format=json
164763,L000560,118,2023-10-18,2023-10-27,Referred to the Subcommittee on Water Resources and Environment.,5983,Environmental Protection,Clean Water Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/5983?format=json
164767,L000560,118,2023-05-31,2023-06-01,Referred to the Subcommittee on Aviation.,3772,Transportation and Public Works,Aviation WORKS Act,HR,https://api.congress.gov/v3/bill/118/hr/3772?format=json
164770,L000560,117,2022-12-21,2022-12-22,Referred to the Subcommittee on Aviation.,9662,Transportation and Public Works,Aviation WORKS Act,HR,https://api.congress.gov/v3/bill/117/hr/9662?format=json
164775,L000560,117,2021-12-14,2022-06-14,Received in the Senate.,6270,Transportation and Public Works,AAIM Act,HR,https://api.congress.gov/v3/bill/117/hr/6270?format=json
164779,L000560,117,2021-09-17,2021-09-20,Referred to the Subcommittee on Aviation.,648,Transportation and Public Works,"Expressing support for the designation of September 13th through 19th, 2021, as ""National Drone Safety Awareness Week"".",HRES,https://api.congress.gov/v3/bill/117/hres/648?format=json
164781,L000560,117,2021-05-25,2021-05-26,Referred to the Subcommittee on Highways and Transit.,3516,Transportation and Public Works,GREEN Ferries Act,HR,https://api.congress.gov/v3/bill/117/hr/3516?format=json
164782,L000560,117,2021-05-19,2021-05-20,Referred to the Subcommittee on Highways and Transit.,3347,Transportation and Public Works,GREEN Buses Act,HR,https://api.congress.gov/v3/bill/117/hr/3347?format=json
164783,L000560,117,2021-05-18,2021-05-19,Referred to the Subcommittee on Highways and Transit.,3310,Transportation and Public Works,Promoting Service in Transportation Act,HR,https://api.congress.gov/v3/bill/117/hr/3310?format=json
164786,L000560,117,2021-02-05,2022-11-15,"Referred to the Committee on Commerce, Science, and Transportation.",884,Transportation and Public Works,National Aviation Preparedness Plan Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/884?format=json
164788,L000560,116,2020-11-17,2020-11-18,Referred to the Subcommittee on Aviation.,1226,Transportation and Public Works,"Expressing support for the designation of November 16-22, 2020, as ""National Drone Safety Awareness Week"".",HRES,https://api.congress.gov/v3/bill/116/hres/1226?format=json
164789,L000560,116,2020-10-30,2020-11-02,Referred to the Subcommittee on Aviation.,8712,Transportation and Public Works,National Aviation Preparedness Plan Act of 2020,HR,https://api.congress.gov/v3/bill/116/hr/8712?format=json
