bioguideid,congress,introducedDate,actionDate,actionText,billnumber,policyArea,title,billtype,url
G000560,112,2012-02-01,2012-02-02,Referred to the Subcommittee on Aviation.,3867,Transportation and Public Works,Travel Transparency Act,HR,https://api.congress.gov/v3/bill/112/hr/3867?format=json
G000560,112,2011-10-26,2011-10-27,Referred to the Subcommittee on Highways and Transit.,3264,Transportation and Public Works,Transportation Empowerment Act,HR,https://api.congress.gov/v3/bill/112/hr/3264?format=json
H001072,118,2023-06-09,2024-06-27,Subcommittee Hearings Held,3971,Public Lands and Natural Resources,Flatside Wilderness Additions Act,HR,https://api.congress.gov/v3/bill/118/hr/3971?format=json
H001072,117,2022-09-30,2022-09-30,Referred to the House Committee on Natural Resources.,9103,Public Lands and Natural Resources,Flatside Wilderness Additions Act,HR,https://api.congress.gov/v3/bill/117/hr/9103?format=json
H001072,117,2022-05-17,2022-11-01,"Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.",7799,"Science, Technology, Communications",Public Servant Protection Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/7799?format=json
H001072,117,2022-03-31,2022-04-01,Sponsor introductory remarks on measure. (CR H4119),7327,Housing and Community Development,Protecting Rural Renters Act of 2022,HR,https://api.congress.gov/v3/bill/117/hr/7327?format=json
H001072,117,2021-03-19,2021-05-21,"Referred to the Subcommittee on National Parks, Forests, and Public Lands.",2091,Public Lands and Natural Resources,Dr. Neil Compton Conservation Act,HR,https://api.congress.gov/v3/bill/117/hr/2091?format=json
H001072,115,2018-04-26,2019-01-10,Became Public Law No: 115-430.,5636,Public Lands and Natural Resources,"An act to designate additions to the Flatside Wilderness on the Ouachita National Forest, and for other purposes",HR,https://api.congress.gov/v3/bill/115/hr/5636?format=json
H001072,115,2017-05-23,2018-01-12,Became Public Law No: 115-117.,2611,Public Lands and Natural Resources,"An act to modify the boundary of the Little Rock Central High School National Historic Site, and for other purposes",HR,https://api.congress.gov/v3/bill/115/hr/2611?format=json
P000591,109,2005-09-29,2005-10-17,Referred to the Subcommittee on Energy and Air Quality.,3941,Energy,Finding the Ultimate Energy Lifeline Act of 2005,HR,https://api.congress.gov/v3/bill/109/hr/3941?format=json
P000591,110,2008-09-16,2008-09-22,Referred to the Subcommittee on Energy and Mineral Resources.,6910,Energy,American Innovation Act of 2008,HR,https://api.congress.gov/v3/bill/110/hr/6910?format=json
P000591,110,2008-03-06,2008-03-17,Referred to the Subcommittee on Commercial and Administrative Law.,5558,Energy,Energy Infrastructure Tax Fairness Act,HR,https://api.congress.gov/v3/bill/110/hr/5558?format=json
P000591,110,2007-02-05,2007-02-06,Referred to the Subcommittee on Energy and Air Quality.,817,Energy,Finding the Ultimate Energy Lifeline Act of 2007,HR,https://api.congress.gov/v3/bill/110/hr/817?format=json
C001135,118,2024-05-16,2024-05-16,Referred to the House Committee on Natural Resources.,8428,Public Lands and Natural Resources,Deschutes River Conservancy Act of 2024,HR,https://api.congress.gov/v3/bill/118/hr/8428?format=json
C001135,118,2024-03-22,2024-08-30,"Referred to the Subcommittee on Conservation, Research, and Biotechnology.",7798,Agriculture and Food,SWAT Act of 2024,HR,https://api.congress.gov/v3/bill/118/hr/7798?format=json
C001135,118,2023-09-05,2023-09-05,Referred to the House Committee on Education and the Workforce.,5344,Public Lands and Natural Resources,Jobs in the Woods Act,HR,https://api.congress.gov/v3/bill/118/hr/5344?format=json
C001135,118,2023-07-27,2023-07-28,Referred to the Subcommittee on Highways and Transit.,4982,Transportation and Public Works,Tolling Transparency Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4982?format=json
C001135,118,2023-07-27,2023-07-28,Referred to the Subcommittee on Highways and Transit.,4981,Transportation and Public Works,No Tolls on Oregon Roads Act of 2023,HR,https://api.congress.gov/v3/bill/118/hr/4981?format=json
N000102,108,2004-04-29,2004-09-28,Placed on Senate Legislative Calendar under General Orders. Calendar No. 728.,2374,Public Lands and Natural Resources,Chickasaw National Recreation Area Land Exchange Act of 2004,S,https://api.congress.gov/v3/bill/108/s/2374?format=json
N000102,108,2003-02-13,2003-02-13,Read twice and referred to the Committee on the Judiciary. (text  of measure as introduced: CR S2493-2495),413,Environmental Protection,Asbestos Claims Criteria and Compensation Act of 2003,S,https://api.congress.gov/v3/bill/108/s/413?format=json
N000102,107,2001-06-29,2001-07-12,Committee on Energy and Natural Resources. Hearings held.,1147,Energy,A bill to amend title X and title XI of the Energy Policy Act of 1992.,S,https://api.congress.gov/v3/bill/107/s/1147?format=json
N000102,106,2000-07-26,2000-09-21,"Subcommittee on Energy Research, Development, Production and Regulation. Hearings held.",2933,Energy,A bill to amend provisions  of the Energy Policy Act of 1992 relating to remedial action of uranium and thorium processing sites.,S,https://api.congress.gov/v3/bill/106/s/2933?format=json
N000102,106,1999-06-24,2000-04-27,"Committee on Energy and Natural Resources. Hearings held and concluded. Hearings printed: S.Hrg. 106-254, pt.2.",1284,Energy,Electric Consumer Choice Act,S,https://api.congress.gov/v3/bill/106/s/1284?format=json
N000102,106,1999-05-27,1999-10-07,"Subcommittee on Energy Research, Development, Production and Regulation. Hearings held. With printed Hearing: S.Hrg. 106-377.",1183,Public Lands and Natural Resources,"A bill to direct the Secretary of Energy to convey to the city of Bartlesville, Oklahoma, the former site of the NIPER facility of the Department of Energy.",S,https://api.congress.gov/v3/bill/106/s/1183?format=json
N000102,106,1999-04-29,1999-05-18,"Subcommittee on Energy Research, Development, Production and Regulation. Hearings held. With printed Hearing: S.Hrg. 106-192.",924,Energy,Federal Royalty Certainty Act,S,https://api.congress.gov/v3/bill/106/s/924?format=json
C001070,118,2023-12-05,2023-12-05,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3399,Agriculture and Food,Rural Forest Markets Act of 2023,S,https://api.congress.gov/v3/bill/118/s/3399?format=json
C001070,118,2024-06-12,2024-06-12,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",4525,Agriculture and Food,School Hunger Elimination Act of 2024,S,https://api.congress.gov/v3/bill/118/s/4525?format=json
C001070,118,2023-11-14,2023-11-14,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3294,Agriculture and Food,Child Care Nutrition Enhancement Act of 2023,S,https://api.congress.gov/v3/bill/118/s/3294?format=json
C001070,118,2024-04-17,2024-04-17,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",4146,Housing and Community Development,Neighborhood Revitalization and Land Banking Act of 2024,S,https://api.congress.gov/v3/bill/118/s/4146?format=json
C001070,118,2023-07-27,2023-07-27,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",2713,Agriculture and Food,Farmers Feeding America Act of 2023,S,https://api.congress.gov/v3/bill/118/s/2713?format=json
C001070,118,2024-03-20,2024-03-20,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",4002,Agriculture and Food,Early Childhood Nutrition Improvement Act of 2024,S,https://api.congress.gov/v3/bill/118/s/4002?format=json
C001070,118,2023-05-15,2023-05-15,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1604,Agriculture and Food,WIC Act of 2023,S,https://api.congress.gov/v3/bill/118/s/1604?format=json
C001070,118,2023-12-11,2023-12-11,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3463,Housing and Community Development,Eviction Prevention Act of 2023,S,https://api.congress.gov/v3/bill/118/s/3463?format=json
C001070,118,2023-12-12,2023-12-12,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",3477,Transportation and Public Works,PATH to College Act,S,https://api.congress.gov/v3/bill/118/s/3477?format=json
C001070,118,2023-11-15,2023-11-15,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",3309,Agriculture and Food,Rural Partnership and Prosperity Act of 2023,S,https://api.congress.gov/v3/bill/118/s/3309?format=json
C001070,118,2023-09-12,2023-09-12,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",2772,Agriculture and Food,School MEALS Act of 2023,S,https://api.congress.gov/v3/bill/118/s/2772?format=json
C001070,117,2022-11-16,2022-11-16,Read twice and referred to the Committee on Energy and Natural Resources.,5110,Public Lands and Natural Resources,Valley Forge Park Realignment Permit and Promise Act,S,https://api.congress.gov/v3/bill/117/s/5110?format=json
C001070,118,2023-05-04,2024-03-12,"Committee on Banking, Housing, and Urban Affairs. Hearings held.",1448,Housing and Community Development,Grandfamily Housing Act of 2023,S,https://api.congress.gov/v3/bill/118/s/1448?format=json
C001070,118,2024-02-29,2024-02-29,Read twice and referred to the Committee on Environment and Public Works.,3846,Transportation and Public Works,WATERWAYS Act,S,https://api.congress.gov/v3/bill/118/s/3846?format=json
C001070,118,2023-07-11,2023-07-11,Read twice and referred to the Committee on Environment and Public Works.,2242,Energy,Safeguarding Domestic Energy Production and Independence Act of 2023,S,https://api.congress.gov/v3/bill/118/s/2242?format=json
C001070,118,2023-06-08,2023-06-08,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",1911,Transportation and Public Works,Airline Safety Information and Entertainment Access Act,S,https://api.congress.gov/v3/bill/118/s/1911?format=json
C001070,118,2023-06-13,2023-06-13,Read twice and referred to the Committee on Environment and Public Works.,1932,Transportation and Public Works,Bridge Corrosion Prevention and Repair Act of 2023,S,https://api.congress.gov/v3/bill/118/s/1932?format=json
C001070,118,2023-03-29,2023-03-29,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1036,Agriculture and Food,Senior Hunger Prevention Act of 2023,S,https://api.congress.gov/v3/bill/118/s/1036?format=json
C001070,118,2023-03-29,2023-03-29,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",1049,Emergency Management,REAADI for Disasters Act,S,https://api.congress.gov/v3/bill/118/s/1049?format=json
C001070,118,2023-03-16,2023-03-16,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",844,Transportation and Public Works,Assistance for Local Heroes During Train Crises Act,S,https://api.congress.gov/v3/bill/118/s/844?format=json
C001070,118,2023-03-22,2023-03-22,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",911,Transportation and Public Works,Saracini Enhanced Aviation Safety Act of 2023,S,https://api.congress.gov/v3/bill/118/s/911?format=json
C001070,117,2022-12-15,2022-12-15,Read twice and referred to the Committee on Environment and Public Works.,5275,Transportation and Public Works,Bridge Quality Preservation Act,S,https://api.congress.gov/v3/bill/117/s/5275?format=json
C001070,118,2023-03-09,2023-03-09,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",760,Agriculture and Food,Healthy Food Financing Initiative Reauthorization Act of 2023,S,https://api.congress.gov/v3/bill/118/s/760?format=json
C001070,117,2022-03-30,2022-12-20,Held at the desk.,3957,Environmental Protection,STREAM Act,S,https://api.congress.gov/v3/bill/117/s/3957?format=json
C001070,117,2022-06-22,2022-06-22,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",4442,Housing and Community Development,Public and Federally Assisted Housing Fire Safety Act of 2022,S,https://api.congress.gov/v3/bill/117/s/4442?format=json
C001070,117,2021-03-18,2021-03-18,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",853,Agriculture and Food,WIC Act of 2021,S,https://api.congress.gov/v3/bill/117/s/853?format=json
C001070,117,2021-04-21,2021-04-21,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1270,Agriculture and Food,Access to Healthy Food for Young Children Act of 2021,S,https://api.congress.gov/v3/bill/117/s/1270?format=json
